#,type,conscieniousness,agreeable,extraversion,neuroticism,openness
4320,INFP,37.29335452,27.34904322,18.70070854,99,72.78531571
4321,INFP,41.5703844,41.12156831,15.00235385,99,52.68425397
4322,INTJ,56.30207855,88.12198569,21.48103163,69.07958197,76.65147216
4323,INTJ,35.20292098,60.49286301,45.35471002,99,82.12662336
4324,INTP,10.79066308,46.06270087,35.151637,99,80.80075615
4325,INTP,36.47579033,73.5242738,36.59616481,78.61459951,64.87298325
4326,INFJ,16.14342211,63.07506784,19.89729933,99,87.08800629
4327,INTP,17.22056983,56.61603391,52.73727141,93.11073628,74.82253655
4328,ISTP,26.64888618,40.31609479,21.31816009,79.47145714,74.1153281
4329,INTJ,27.11934786,38.03826428,34.23322272,97.32339262,66.56634157
4330,ISFP,49.20050971,49.81396073,44.59766407,92.5324446,52.6727053
4331,INTJ,52.6735314,38.81894631,20.55034856,94.47011958,82.02376985
4332,INTP,21.30210996,50.43782023,13.33644496,99,46.17127103
4333,INFJ,24.71296481,77.72365925,55.27623099,91.07661207,89.42353905
4334,ENFP,30.02199247,79.85875184,42.98585914,66.50257215,90.78604826
4335,INTJ,47.03626848,41.22402151,19.57556466,98.76821803,60.66192185
4336,ISTP,40.62517482,43.59842135,39.6916672,96.26578393,73.50076513
4337,INFJ,25.65436266,66.72289448,62.87749581,68.96508547,53.67364922
4338,ENFP,58.06703987,53.40023934,48.35693947,96.62671302,60.90870328
4339,ENFP,45.02840102,62.11111065,67.40322013,94.11766846,52.409805
4340,INFP,22.1049095,71.95990899,63.94649069,86.1298828,73.82965334
4341,ENFP,16.20766275,39.29665695,25.99293919,99,55.34163164
4342,INFP,50.62127318,35.86618298,25.6073956,98.8341616,63.71547102
4343,INFJ,45.89126838,66.80904963,41.5874732,93.26967883,55.66907226
4344,ENTP,37.03475288,46.62667071,55.69395436,79.95196891,67.63930068
4345,INTJ,12.96779161,57.58338302,29.22950497,96.02630101,46.56741414
4346,ENTP,74.41375256,32.88136997,23.13288431,90.50367037,58.06708942
4347,ENFP,22.94755357,46.94221722,26.27034362,99,90.46103837
4348,INTP,51.85505667,44.47853796,40.74226473,87.1127237,76.38704115
4349,INFP,43.42287601,45.82834783,38.61924615,84.08569041,60.60599153
4350,INFJ,19.68532313,62.51869516,40.3944389,97.95045321,86.1011465
4351,ENFP,35.788844,50.3880471,9.496339064,99,63.27764393
4352,INFJ,53.24335122,37.71983229,53.64137858,98.76967012,51.90592029
4353,INFP,3.014300074,70.33803028,11.71593528,95.62762474,63.3287997
4354,INFP,39.95657411,37.06092955,19.69545108,99,48.15724312
4355,ISFP,46.68405072,43.79773903,29.64316818,96.22809504,64.71221374
4356,INTJ,53.25618391,61.96558115,61.49289679,72.11437479,80.47915669
4357,INTP,5.689110081,47.26275483,68.60221841,97.0637265,91.3275245
4358,INFP,76.50416336,51.54735008,50.49706086,74.19015033,66.07714908
4359,ISFJ,55.77484827,59.08978549,33.51319892,76.28026395,46.89994682
4360,INFP,29.47050556,73.9413788,15.35802579,85.09107298,83.98521571
4361,INFJ,26.65692289,40.32309403,32.38044329,99,73.20867883
4362,INFJ,42.44044822,61.2160272,58.28463991,86.37707675,57.96080649
4363,ENFP,35.7051954,72.20818438,42.26708532,80.48433988,82.80172511
4364,INFJ,31.05276472,41.88076581,25.78801955,98.13314835,71.69296335
4365,ESFJ,54.65578195,45.58007678,39.48831165,90.22941603,56.59510377
4366,INTJ,11.61525967,38.0694815,23.53598424,99,84.74188857
4367,INFJ,42.03738926,40.59561001,41.44613487,88.97992634,40.94543409
4368,INFJ,63.29664861,39.69111808,18.0765371,98.04809582,58.59103529
4369,INFP,27.18036151,44.18433299,7.263489526,99,72.22132794
4370,INTJ,39.13540867,67.42824673,41.65116474,54.88676805,69.87346861
4371,ISFP,30.12275445,64.30817368,23.69161174,99,72.47123024
4372,INTP,31.13543849,78.11868126,46.6676888,81.75458919,69.52960242
4373,INFP,80.47287976,37.27768296,59.624685,97.39314276,61.8175164
4374,INFP,46.42828324,65.48371275,12.93882009,79.9149625,85.88229182
4375,INTJ,45.01001907,63.16335644,39.48464233,32.98390609,73.49539285
4376,ENFJ,93.36439826,49.01405363,30.30309103,92.87227162,67.60308831
4377,INFJ,29.70618291,35.18309943,74.04100614,99,71.9627299
4378,ESFJ,23.12749261,79.16920691,37.32584858,83.67153303,76.44156398
4379,INFP,21.28269727,51.1641488,20.18670489,96.33652981,33.96635683
4380,ENTJ,15.20267137,42.09593591,10,97.52824888,66.55059922
4381,INFP,56.31296483,75.49687704,65.29772993,68.9950375,81.16383538
4382,INFP,68.92399545,58.79095051,31.69271962,99,75.6409074
4383,INFP,61.86754635,33.23718123,21.2757101,99,81.36755069
4384,ENTP,21.99972189,44.22996069,48.44420584,87.10688798,50.17515822
4385,INFP,57.44934063,50.23813293,15.49136546,91.96004692,58.34448803
4386,INFJ,18.48631047,45.66598504,14.4022036,99,65.98152343
4387,INTP,14.26480568,14.26798834,31.65172428,99,49.33022849
4388,ISFP,3.889153519,59.40951317,13.71889404,92.32311636,90.1198779
4389,INTJ,47.07827922,40.72976067,20.88673885,92.85936097,67.39073983
4390,INFJ,65.0660412,42.37048619,32.22064648,79.70573932,50.35676401
4391,ISFP,42.68100274,69.11125138,21.53542606,95.18176016,44.22955922
4392,INFJ,55.15455552,57.4959232,46.92623459,86.12670367,57.44558816
4393,INFJ,39.23207277,46.41014251,17.52323913,93.17958012,61.1404071
4394,INFP,33.00775598,67.54429268,27.40995064,90.38755243,74.04437956
4395,INFP,64.15869794,24.50308472,16.49106531,96.97024589,62.63912938
4396,ENTJ,57.27516151,65.86531553,30.78255366,80.68184671,51.39684478
4397,INTP,45.83753617,43.41718147,11.11087123,97.66247476,67.92077427
4398,ENFP,56.91166298,33.86019372,68.74617487,91.77798644,74.62201091
4399,ENFP,35.70107417,73.50907067,30.34377668,89.44877416,75.25156408
4400,INFJ,24.51270636,35.35639396,66.51351252,99,85.76580748
4401,ENFP,53.73620288,37.90200313,12.85832942,98.22914747,59.49244753
4402,INFJ,28.08882283,82.67896383,38.10332583,94.79948085,57.74172839
4403,ENFP,32.52558649,56.13267145,16.09806845,94.49036645,76.27079636
4404,ENFP,36.11885727,45.37157052,34.63959686,98.81978054,70.34537047
4405,INTJ,73.30924031,33.60837958,23.57332912,89.9810735,49.98249948
4406,ENTP,27.33628007,50.20962923,32.81051846,92.68318339,62.65920146
4407,INFJ,31.50499285,67.42091671,45.98342149,94.04293918,62.85723796
4408,INFJ,43.73122966,63.32365468,23.86709477,68.91557792,83.14692542
4409,ENFJ,39.66659274,22.44778632,38.24295592,99,46.19007459
4410,INFJ,50.62029983,51.43045653,29.57398169,97.18816966,71.60821845
4411,INFJ,40.23363736,65.59018251,33.60136643,93.74430013,65.69711736
4412,INFJ,66.99186738,31.50662971,15.45519599,97.09104847,42.04469831
4413,INFJ,39.08269437,43.63335298,31.34845999,86.68924251,80.55896296
4414,INTJ,18.95808596,56.92856524,45.902241,86.26801212,74.77592005
4415,INTP,25.28293242,68.42235357,34.83684955,95.26823393,59.6917315
4416,ENTP,48.36807371,69.4429696,57.62499677,74.67823687,69.14318676
4417,INFP,36.62319891,78.3056961,32.67028652,88.42369375,75.82215108
4418,INTJ,68.30510493,49.03710302,29.17635666,87.23679534,47.21061703
4419,ISTP,8.022344174,27.01514681,56.32081134,97.3986936,84.28175333
4420,INFP,58.36617249,70.03838356,41.44705772,77.32655671,65.07898896
4421,INFJ,49.67756923,25.62618167,21.89190152,94.71473303,56.98554834
4422,ENFP,7.211365012,43.24759385,49.6429273,97.46659867,64.01816165
4423,ENTJ,48.00329477,58.82135719,39.58886032,90.46219075,43.24792979
4424,INTJ,32.6518163,68.86963003,26.51900636,84.7651115,80.01008397
4425,INFP,51.25006479,52.5039484,50.52571596,84.79569785,48.985673
4426,ENTP,18.86211169,79.89206099,29.14974526,76.1872031,75.58416258
4427,ISTP,45.22379697,76.01033136,17.13690643,80.10515096,83.28708211
4428,INFP,41.22100253,49.86767965,26.98379485,95.94036556,63.71573891
4429,ENFP,9.587023728,67.94396642,51.64641447,89.43919314,81.17629139
4430,ISFP,9.49128895,86.39617159,55.46091668,56.02868979,89.9574513
4431,ISFP,53.05139776,40.48510463,45.60846404,96.37042146,64.62893388
4432,INTP,10.15926758,26.95370499,17.98388381,99,60.43411697
4433,ENTP,11.49984883,68.15451759,29.73300755,99,88.78635127
4434,INFP,7.301508152,33.79187698,19.09354215,99,73.25660821
4435,INFJ,19.89413676,56.36241538,36.02785619,93.0287638,84.93179105
4436,INFJ,46.2522143,51.65620107,24.36986796,97.61446766,63.72411625
4437,INTP,49.61401337,21.11120813,30.72986994,99,34.20084368
4438,INFJ,62.33146849,32.24237531,24.6895862,98.12811158,37.43725373
4439,INTP,8.932741983,53.23034037,38.4602131,97.2286528,82.22232053
4440,INFP,15.38548547,55.51514983,26.03985676,99,84.95317912
4441,INFP,24.66685779,59.66781069,29.14950568,61.72670667,52.09428431
4442,INTP,16.26823079,29.46011515,47.48362904,98.44898823,70.9243042
4443,INFJ,39.33897535,52.23074301,41.47078515,72.97602885,61.27233305
4444,ENFP,35.01503985,61.8263746,22.82989542,96.61553383,52.05638709
4445,INFJ,42.80664929,63.78901982,40.6368907,94.16453372,70.80294868
4446,INFP,39.87357593,80.03722564,60.26392914,91.79603411,90.71735394
4447,INFJ,19.872935,52.81277373,14.09974054,98.47078401,74.80701075
4448,INFP,44.42527717,37.31696867,31.70189321,96.11452475,66.55294888
4449,INFJ,38.72749828,51.50410152,16.24009824,93.18093816,67.19345136
4450,INTP,48.58254029,58.99599958,18.01508183,94.23974003,65.33325695
4451,ISFP,28.06125916,40.31013355,12.10745118,99,76.70543543
4452,INTP,56.40921094,61.00437088,64.04211806,86.23013314,78.47701583
4453,INTP,37.82418853,58.52886726,41.59981132,74.75774213,64.44867465
4454,ISTP,53.37425231,71.76742526,62.80493314,85.7751701,39.42995926
4455,INFP,14.84337345,37.17613845,43.62419877,96.40668073,69.64872831
4456,ENFP,42.27138978,57.12949932,51.37596935,80.93597422,79.30618511
4457,INFJ,54.31901414,38.20472202,11.06376295,93.87393398,43.91048215
4458,INFP,8.589889263,52.20393792,33.92987289,97.48656082,73.2655209
4459,ENTP,6.449526271,37.83350353,38.60334873,98.34886716,68.83959645
4460,ENTJ,20.6067885,51.88255518,42.89119439,96.95291324,81.57363891
4461,ENFP,70.63202832,40.92399892,38.88083055,99,55.29291627
4462,INFP,15.99320985,65.46007345,16.53762121,99,63.83183266
4463,INFJ,48.04948823,72.02783185,45.61809128,61.85416447,88.51067712
4464,ISTP,13.87969275,34.51042982,59.55477276,99,90.15887411
4465,INFP,37.46684647,20.89439647,28.81220165,98.94132422,54.24110587
4466,INFP,44.92260884,51.05641993,41.45983798,91.9351479,75.95409858
4467,INFP,52.40203825,30.72997673,5.505710885,99,80.75688861
4468,INFJ,62.78046015,42.82252832,54.07382726,88.82449615,54.39695764
4469,INTP,18.42968694,41.39802818,20.91099774,91.94253396,66.04486772
4470,INFJ,38.73608477,80.23526185,56.12171303,73.12933599,63.73951976
4471,INTP,22.83062876,22.36446112,23.41753326,99,74.55735361
4472,INFP,52.80462215,29.71814116,39.26350133,98.69818468,48.43941041
4473,INFJ,46.54038878,70.78632298,30.43978738,62.91018088,77.74670995
4474,ENFP,28.10908863,50.57315475,62.56054891,96.00083772,79.46722957
4475,INFJ,30.96520497,70.94466621,11.61623077,52.52164286,80.10755577
4476,INFP,9.376484102,50.55846303,38.14672916,94.43775177,77.63165877
4477,ISFP,42.78174509,56.84195231,37.93464782,86.36390671,73.69064849
4478,INTP,51.80763615,61.73509596,41.36714167,90.70787847,38.33975822
4479,INFP,38.51463572,45.41130529,18.671229,99,55.3880535
4480,INFJ,41.2240334,47.52155234,11.39716468,94.12841522,56.5362689
4481,INFJ,38.87806061,60.80574104,19.56208821,93.40549253,50.74593966
4482,ENFP,36.69220895,74.41073993,51.88335874,94.2248241,81.21190414
4483,INFJ,45.9129967,70.55156199,27.64803944,84.55305092,75.22656581
4484,INFP,52.46880718,40.13881565,27.02917524,97.45059848,
4485,INFP,42.83675782,56.44699242,27.13754365,84.46740006,75.32881059
4486,INFJ,30.6656895,36.90347303,11.22435769,98.92911778,74.86587458
4487,ENTP,8.797951988,69.92428197,35.30100043,98.22233955,69.95855826
4488,INFP,58.95359296,36.45153848,34.02890141,93.93754806,72.60533433
4489,INFP,49.83605946,87.43658675,44.51277302,87.19390006,80.88442802
4490,INTJ,10.31570269,33.06714111,24.60530588,99,86.60414834
4491,ENFP,39.5793941,65.62071225,61.30212259,97.08455676,63.63229182
4492,ENTP,25.0066591,25.27569265,9.873173693,99,72.76891081
4493,ENFP,33.86644982,58.70154535,31.56066532,78.80482559,73.27072876
4494,ENFP,48.05608523,57.31205933,31.40994959,91.06233468,58.69893631
4495,INFJ,36.00710611,68.55313722,48.70822056,87.11386226,45.53006499
4496,INTP,12.36063308,58.56693523,52.3769952,98.88006874,88.53305801
4497,INFP,11.9627096,27.21895424,39.59241995,99,77.67605234
4498,ISFJ,60.09209568,70.94567987,33.55642473,89.92187496,66.14781381
4499,INTJ,41.18739798,46.70049653,15.40644465,91.35381393,73.13173854
4500,INFP,36.84594494,52.45207028,31.34784156,96.66858167,56.95920235
4501,INTJ,32.38923524,55.02479736,23.11708931,91.06755806,72.95486966
4502,INTJ,12.78356547,66.93945589,21.33592247,97.45593109,90.02678936
4503,INTP,47.3598268,27.8985272,45.49902845,99,49.02448174
4504,INFP,26.89973588,20.2495669,41.21628968,98.5321343,80.10516159
4505,ENFP,66.65603256,78.10883237,75.81248493,77.78603639,74.99804603
4506,ENTP,31.92778563,58.94605498,37.11523836,91.6429768,59.4219895
4507,INFP,57.68907065,43.47449236,20.6961813,98.73453868,46.02027048
4508,ISTP,63.44386011,54.56597393,64.05836717,89.00619159,41.74176748
4509,INTP,36.94535722,50.11109387,61.91031347,90.7955123,64.61251046
4510,ESTP,8.34515364,46.36966999,66.21695272,98.98260553,78.57780727
4511,ENTJ,17.7807201,63.73827096,56.79054067,96.5388265,87.22763066
4512,ENTP,58.22943753,65.59706084,50.24544151,89.78228525,79.52871118
4513,INFP,10.77148322,49.42608775,15.93662476,99,59.31442608
4514,INTJ,15.205947,70.03228566,48.02411634,97.62028159,92.86176242
4515,ISTP,62.6597474,39.96965998,20.42863398,98.55396822,55.84968898
4516,ENFP,6.668255627,62.29947988,34.16550285,99,89.4868549
4517,INFP,41.15801486,4.881209469,23.46815834,99,56.1812374
4518,ENFP,32.25809519,72.31983037,26.50810041,90.76440765,61.85120211
4519,ENFP,55.12987558,80.65016604,34.02893124,91.94029019,83.40040352
4520,INFP,17.34616444,52.17014484,59.26821324,89.32877551,83.5276351
4521,INFP,44.72421119,44.01293351,75.66798452,85.39762726,69.71165055
4522,ENTP,4.734184214,42.90078854,42.64886232,99,77.73363199
4523,ISFP,67.12662313,72.50702818,55.06463507,79.06523891,78.43726224
4524,INTP,11.07176921,40.6031372,54.86178324,99,85.94214222
4525,INFJ,52.81484507,55.50085786,30.5012434,83.94781531,46.6179996
4526,ENTP,24.45273653,43.81748198,33.88532326,96.53378976,34.60863773
4527,INFJ,34.80565205,56.600743,8.238573249,97.24656281,67.42498217
4528,INFP,9.182136808,45.27523936,31.61663123,98.00343102,76.62383473
4529,INFP,6.453708848,52.31140666,18.70628817,99,83.44278978
4530,INFP,3.504330895,57.98033985,38.34961577,99,96.72342575
4531,ENTP,13.73810157,48.14026453,6.885384563,98.86128516,55.03622912
4532,INTP,44.56322508,61.92959186,43.42441558,63.72752401,67.00571751
4533,INFJ,20.35414507,17.4160453,9.282566575,99,82.32996562
4534,INTP,44.94744196,73.13475994,45.08868396,87.97375641,47.01432554
4535,INTP,14.53128315,47.24000071,25.26629979,98.11751368,88.01206104
4536,INFP,43.24245749,41.23828362,35.22455508,97.22717015,65.58329337
4537,ISFP,27.55928138,77.26418811,67.18282742,94.03358486,66.30179448
4538,INFP,7.01507706,42.75649769,28.51151851,99,79.74459031
4539,INTP,4.134312146,41.18340652,24.44366544,I,83.80582527
4540,INFP,5.690190001,38.43875168,39.85832126,98.33731245,92.50611945
4541,INTJ,18.00870433,75.67634592,53.26810859,86.08446127,84.98390206
4542,ISFP,20.7489082,72.91638066,7.128983695,70.23570396,86.1788184
4543,INFJ,18.10715686,30.06036692,29.52580676,99,79.8181517
4544,INFP,13.34899556,48.53512842,21.31235224,99,68.87087488
4545,INTP,52.05043623,22.48029246,2.619814566,99,62.83162795
4546,INFJ,44.95838428,76.05829025,47.26764999,88.75017443,78.21886075
4547,INFJ,20.7936777,43.82416762,40.74710374,99,76.83735057
4548,INFP,27.72480338,57.59729919,37.20538991,78.98369387,66.6252123
4549,INTP,39.66383629,51.33378984,27.45235706,97.29375515,53.25771971
4550,ISFP,13.28729044,32.85975447,20.82607036,99,79.4110784
4551,INFJ,55.63446571,54.45016529,17.97440477,98.04500548,76.9200268
4552,ISFP,41.34526764,44.49274873,44.58727807,99,62.64813743
4553,INTP,10.97380324,38.97703323,14.66663317,99,82.16670526
4554,INFJ,26.19669322,41.67359776,41.695015,96.21748623,51.18530664
4555,ENFP,4.483718211,63.88445701,53.59212144,94.56956048,90.52219327
4556,INFP,40.15305012,43.57748157,10.69293302,98.27735025,65.21337012
4557,ENTJ,49.15276832,33.47302932,27.69491958,98.17161573,71.005115
4558,INFP,63.47225994,44.39142421,30.00550268,97.3177928,68.29372789
4559,INFP,21.37923922,62.95933055,27.23883839,91.54742628,78.79805138
4560,ENTP,39.23536013,48.89233661,21.20451175,97.76543384,41.04348427
4561,ENFP,25.88736379,43.92092858,38.0240389,92.29939924,78.21378425
4562,INFJ,17.15270252,17.00309999,11.43842984,99,77.00669444
4563,INFP,39.47580128,34.12045087,27.33050883,99,67.78162594
4564,INFP,25.12337058,45.85571582,49.72503536,93.87031996,84.79393012
4565,INFJ,59.06721945,59.55397817,28.93779194,97.07245019,59.86396332
4566,INFP,53.11069618,57.91938451,39.97718419,58.39456359,78.47798617
4567,INTP,25.30374818,46.7783602,41.35066772,96.54718676,31.4323148
4568,ISFP,36.92216684,47.82862349,41.76734555,97.22598115,96.27048022
4569,INFJ,26.51565581,57.59270829,27.12672039,84.47935326,80.81060366
4570,ESFJ,8.374923409,65.86416621,38.59785886,89.32730835,83.21409214
4571,INFJ,38.23460789,43.52717652,16.32653225,96.3190395,76.16408746
4572,INTJ,69.21480004,46.81316454,45.56929931,85.22777048,51.89744673
4573,ENTJ,44.99893241,50.0254576,36.06461832,96.87434134,52.90779007
4574,INTP,22.08880984,48.32984983,33.69975865,94.02284002,81.89195368
4575,INFP,65.07888253,34.95625267,49.37809952,98.62231083,38.78928164
4576,INTJ,52.63021401,46.29965359,23.34302519,90.31271521,57.27851212
4577,INFJ,28.04845198,32.92845127,28.89635198,99,90.86831681
4578,INFP,42.64238012,32.46625467,18.38218887,94.77657508,73.68697402
4579,INTP,43.32762471,66.0854102,22.64707267,71.93277821,61.74395873
4580,ENTP,61.71144566,45.60342183,41.1187044,84.75855653,47.73429146
4581,INTP,8.197045375,55.19232119,43.57228619,99,77.44293803
4582,INTJ,12.9159095,44.79151843,24.57310692,98.72564952,87.86039532
4583,INTJ,21.58849242,52.45623542,18.8968167,98.6506585,67.20072377
4584,INTJ,23.15202154,33.0980028,51.01559259,99,83.4648806
4585,INTP,41.64897739,42.67511379,18.49734637,99,82.90738947
4586,ENFP,54.02714699,41.51678956,56.23067096,98.54386585,78.24434537
4587,ISFP,62.21685675,31.75078778,10.05745968,99,59.72926325
4588,INTJ,7.742351336,47.87897594,15.55271082,99,77.7238209
4589,ISFP,47.11190882,45.27973842,10.471022,92.70659262,86.62499776
4590,INTP,15.73341828,20.45167316,34.2096112,99,69.13739333
4591,ISTP,37.61350071,40.98046336,11.58190122,96.1744666,36.56402753
4592,INTP,23.65701837,69.55094707,12.20356917,92.72531258,85.34567435
4593,INFP,20.73182708,56.60098414,20.26889219,96.76790858,78.23263208
4594,INFP,30.55612662,29.64807473,28.78056745,99,71.67516826
4595,INFP,18.96848442,57.89194007,64.80268626,92.08660617,74.61860582
4596,INTP,39.67048954,56.36715677,15.61635758,95.74397584,75.26922313
4597,INTP,2.846657424,51.31091756,31.06563486,99,94.58685774
4598,ISTP,35.40035361,45.17266119,13.36411887,98.95185264,66.53540846
